Voltage(V)	Current(A)	PD Current(A)	J (mA/cm2)	L (cd/m2)	Cur Eff (cd/A)	Power Eff (lm/W)	EQE(%)	CIE X	CIE Y	Wav (nm)	Intensity (au)
										6.119E+2	6.940E-4
										6.123E+2	6.995E-4
										6.126E+2	6.808E-4
										6.129E+2	6.735E-4
										6.133E+2	6.648E-4
										6.136E+2	6.685E-4
										6.140E+2	6.714E-4
										6.143E+2	6.529E-4
										6.146E+2	6.525E-4
										6.150E+2	6.349E-4
										6.153E+2	6.443E-4
										6.156E+2	6.402E-4
										6.160E+2	6.355E-4
										6.163E+2	6.387E-4
										6.167E+2	6.285E-4
										6.170E+2	5.902E-4
										6.173E+2	5.928E-4
										6.177E+2	6.121E-4
										6.180E+2	5.897E-4
										6.183E+2	5.826E-4
										6.187E+2	5.870E-4
										6.190E+2	5.799E-4
										6.194E+2	5.732E-4
										6.197E+2	5.820E-4
										6.200E+2	5.782E-4
										6.204E+2	5.760E-4
										6.207E+2	5.541E-4
										6.210E+2	5.551E-4
										6.214E+2	5.478E-4
										6.217E+2	5.463E-4
										6.221E+2	5.377E-4
										6.224E+2	5.539E-4
										6.227E+2	5.322E-4
										6.231E+2	5.294E-4
										6.234E+2	5.295E-4
										6.238E+2	5.291E-4
										6.241E+2	5.226E-4
										6.244E+2	5.279E-4
										6.248E+2	5.224E-4
										6.251E+2	5.045E-4
										6.254E+2	4.967E-4
										6.258E+2	4.949E-4
										6.261E+2	4.906E-4
										6.264E+2	4.814E-4
										6.268E+2	4.815E-4
										6.271E+2	4.745E-4
										6.275E+2	4.753E-4
										6.278E+2	4.748E-4
										6.281E+2	4.641E-4
										6.285E+2	4.587E-4
										6.288E+2	4.323E-4
										6.291E+2	4.495E-4
										6.295E+2	4.431E-4
										6.298E+2	4.355E-4
										6.301E+2	4.353E-4
										6.305E+2	4.316E-4
										6.308E+2	4.191E-4
										6.312E+2	4.213E-4
										6.315E+2	4.101E-4
										6.318E+2	4.125E-4
										6.322E+2	4.009E-4
										6.325E+2	3.990E-4
										6.328E+2	4.036E-4
										6.332E+2	3.900E-4
										6.335E+2	3.806E-4
										6.338E+2	3.805E-4
										6.342E+2	3.832E-4
										6.345E+2	3.838E-4
										6.348E+2	3.821E-4
										6.352E+2	3.726E-4
										6.355E+2	3.596E-4
										6.358E+2	3.633E-4
										6.362E+2	3.478E-4
										6.365E+2	3.519E-4
										6.369E+2	3.459E-4
										6.372E+2	3.493E-4
										6.375E+2	3.401E-4
										6.379E+2	3.447E-4
										6.382E+2	3.384E-4
										6.385E+2	3.282E-4
										6.389E+2	3.359E-4
										6.392E+2	3.241E-4
										6.395E+2	3.133E-4
										6.399E+2	3.115E-4
										6.402E+2	3.143E-4
										6.405E+2	3.128E-4
										6.409E+2	3.082E-4
										6.412E+2	2.961E-4
										6.415E+2	3.006E-4
										6.419E+2	2.927E-4
										6.422E+2	2.951E-4
										6.425E+2	2.906E-4
										6.429E+2	2.788E-4
										6.432E+2	2.855E-4
										6.436E+2	2.678E-4
										6.439E+2	2.881E-4
										6.442E+2	2.723E-4
										6.446E+2	2.694E-4
										6.449E+2	2.618E-4
										6.452E+2	2.635E-4
										6.456E+2	2.578E-4
										6.459E+2	2.645E-4
										6.462E+2	2.590E-4
										6.466E+2	2.554E-4
										6.469E+2	2.539E-4
										6.472E+2	2.590E-4
										6.476E+2	2.516E-4
										6.479E+2	2.390E-4
										6.482E+2	2.410E-4
										6.486E+2	2.389E-4
										6.489E+2	2.381E-4
										6.492E+2	2.376E-4
										6.496E+2	2.285E-4
										6.499E+2	2.325E-4
										6.502E+2	2.285E-4
										6.506E+2	2.180E-4
										6.509E+2	2.262E-4
										6.512E+2	2.203E-4
										6.516E+2	2.077E-4
										6.519E+2	2.116E-4
										6.522E+2	2.165E-4
										6.526E+2	2.048E-4
										6.529E+2	2.128E-4
										6.532E+2	1.967E-4
										6.536E+2	2.048E-4
										6.539E+2	2.061E-4
										6.542E+2	1.979E-4
										6.546E+2	1.970E-4
										6.549E+2	1.902E-4
										6.552E+2	1.897E-4
										6.556E+2	1.979E-4
										6.559E+2	1.839E-4
										6.562E+2	1.881E-4
										6.566E+2	1.882E-4
										6.569E+2	1.770E-4
										6.572E+2	1.809E-4
										6.576E+2	1.851E-4
										6.579E+2	1.772E-4
										6.582E+2	1.773E-4
										6.586E+2	1.744E-4
										6.589E+2	1.735E-4
										6.592E+2	1.718E-4
										6.596E+2	1.696E-4
										6.599E+2	1.727E-4
										6.602E+2	1.703E-4
										6.605E+2	1.778E-4
										6.609E+2	1.554E-4
										6.612E+2	1.554E-4
										6.615E+2	1.484E-4
										6.619E+2	1.610E-4
										6.622E+2	1.572E-4
										6.625E+2	1.618E-4
										6.629E+2	1.554E-4
										6.632E+2	1.405E-4
										6.635E+2	1.513E-4
										6.639E+2	1.568E-4
										6.642E+2	1.472E-4
										6.645E+2	1.489E-4
										6.649E+2	1.526E-4
										6.652E+2	1.425E-4
										6.655E+2	1.390E-4
										6.659E+2	1.505E-4
										6.662E+2	1.310E-4
										6.665E+2	1.410E-4
										6.668E+2	1.368E-4
										6.672E+2	1.292E-4
										6.675E+2	1.373E-4
										6.678E+2	1.256E-4
										6.682E+2	1.326E-4
										6.685E+2	1.264E-4
										6.688E+2	1.282E-4
										6.692E+2	1.215E-4
										6.695E+2	1.235E-4
										6.698E+2	1.216E-4
										6.702E+2	1.171E-4
										6.705E+2	1.191E-4
										6.708E+2	1.271E-4
										6.712E+2	1.136E-4
										6.715E+2	1.142E-4
										6.718E+2	1.209E-4
										6.722E+2	1.133E-4
										6.725E+2	1.125E-4
										6.728E+2	1.039E-4
										6.731E+2	1.069E-4
										6.735E+2	1.134E-4
										6.738E+2	1.119E-4
										6.741E+2	1.043E-4
										6.745E+2	1.097E-4
										6.748E+2	1.025E-4
										6.751E+2	1.045E-4
										6.755E+2	1.077E-4
										6.758E+2	9.985E-5
										6.761E+2	1.040E-4
										6.764E+2	9.389E-5
										6.768E+2	9.612E-5
										6.771E+2	9.270E-5
										6.774E+2	9.448E-5
										6.778E+2	9.121E-5
										6.781E+2	9.210E-5
										6.784E+2	9.761E-5
										6.788E+2	9.225E-5
										6.791E+2	9.255E-5
										6.794E+2	9.225E-5
										6.797E+2	9.210E-5
										6.801E+2	8.778E-5
										6.804E+2	8.450E-5
										6.807E+2	8.152E-5
										6.810E+2	8.346E-5
										6.814E+2	8.837E-5
										6.817E+2	8.659E-5
										6.820E+2	8.614E-5
										6.824E+2	8.033E-5
										6.827E+2	8.420E-5
										6.830E+2	8.167E-5
										6.834E+2	8.182E-5
										6.837E+2	8.569E-5
										6.840E+2	7.407E-5
										6.843E+2	8.480E-5
										6.847E+2	7.988E-5
										6.850E+2	7.794E-5
										6.853E+2	7.362E-5
										6.857E+2	7.571E-5
										6.860E+2	7.705E-5
										6.863E+2	7.362E-5
										6.866E+2	6.542E-5
										6.870E+2	7.019E-5
										6.873E+2	7.466E-5
										6.876E+2	6.229E-5
										6.880E+2	6.438E-5
										6.883E+2	6.721E-5
										6.886E+2	6.483E-5
										6.889E+2	7.347E-5
										6.893E+2	6.557E-5
										6.896E+2	6.274E-5
										6.899E+2	6.721E-5
										6.902E+2	6.393E-5
										6.906E+2	5.857E-5
										6.909E+2	5.887E-5
										6.912E+2	6.200E-5
										6.916E+2	6.542E-5
										6.919E+2	6.125E-5
										6.922E+2	6.393E-5
										6.925E+2	5.633E-5
										6.929E+2	6.229E-5
										6.932E+2	5.007E-5
										6.935E+2	5.708E-5
										6.939E+2	6.334E-5
										6.942E+2	5.350E-5
										6.945E+2	4.978E-5
										6.948E+2	6.289E-5
										6.952E+2	6.095E-5
										6.955E+2	4.486E-5
										6.958E+2	5.261E-5
										6.962E+2	5.127E-5
										6.965E+2	6.185E-5
										6.968E+2	6.379E-5
										6.971E+2	4.784E-5
										6.975E+2	5.335E-5
										6.978E+2	5.440E-5
										6.981E+2	4.858E-5
										6.984E+2	4.858E-5
										6.988E+2	4.918E-5
										6.991E+2	5.022E-5
										6.994E+2	4.575E-5
										6.997E+2	5.007E-5
										7.001E+2	4.545E-5
										7.004E+2	5.499E-5
										7.007E+2	4.486E-5
										7.010E+2	3.890E-5
										7.014E+2	4.918E-5
										7.017E+2	4.471E-5
										7.020E+2	4.322E-5
										7.024E+2	4.918E-5
										7.027E+2	4.456E-5
										7.030E+2	4.426E-5
										7.033E+2	4.381E-5
										7.037E+2	4.054E-5
										7.040E+2	4.158E-5
										7.043E+2	3.905E-5
										7.046E+2	4.471E-5
										7.050E+2	3.711E-5
										7.053E+2	4.024E-5
										7.056E+2	3.621E-5
										7.059E+2	4.352E-5
										7.063E+2	3.472E-5
										7.066E+2	4.173E-5
										7.069E+2	3.949E-5
										7.072E+2	4.039E-5
										7.076E+2	3.010E-5
										7.079E+2	3.919E-5
										7.082E+2	4.069E-5
										7.085E+2	3.398E-5
										7.089E+2	3.621E-5
										7.092E+2	3.666E-5
										7.095E+2	3.681E-5
										7.098E+2	3.741E-5
										7.102E+2	3.383E-5
										7.105E+2	3.756E-5
										7.108E+2	3.785E-5
										7.112E+2	3.532E-5
										7.115E+2	3.547E-5
										7.118E+2	3.204E-5
										7.121E+2	2.638E-5
										7.124E+2	2.772E-5
										7.128E+2	2.697E-5
										7.131E+2	2.981E-5
										7.134E+2	3.368E-5
										7.137E+2	3.234E-5
										7.141E+2	2.668E-5
										7.144E+2	2.668E-5
										7.147E+2	2.817E-5
										7.150E+2	3.323E-5
										7.154E+2	2.459E-5
										7.157E+2	2.697E-5
										7.160E+2	2.981E-5
										7.163E+2	2.757E-5
										7.167E+2	2.727E-5
										7.170E+2	2.906E-5
										7.173E+2	2.742E-5
										7.176E+2	2.325E-5
										7.180E+2	2.265E-5
										7.183E+2	2.548E-5
										7.186E+2	2.489E-5
										7.189E+2	2.265E-5
										7.192E+2	2.399E-5
										7.196E+2	2.608E-5
										7.199E+2	2.250E-5
										7.202E+2	2.206E-5
										7.205E+2	2.042E-5
										7.209E+2	2.563E-5
										7.212E+2	2.012E-5
										7.215E+2	1.699E-5
										7.218E+2	1.848E-5
										7.222E+2	2.355E-5
										7.225E+2	1.669E-5
										7.228E+2	2.429E-5
										7.231E+2	2.042E-5
										7.235E+2	2.548E-5
										7.238E+2	2.772E-5
										7.241E+2	1.699E-5
										7.244E+2	2.206E-5
										7.248E+2	2.131E-5
										7.251E+2	1.431E-5
										7.254E+2	1.744E-5
										7.257E+2	2.116E-5
										7.260E+2	2.519E-5
										7.264E+2	1.610E-5
										7.267E+2	2.384E-5
										7.270E+2	1.475E-5
										7.273E+2	1.639E-5
										7.277E+2	1.624E-5
										7.280E+2	2.444E-5
										7.283E+2	2.325E-5
										7.286E+2	1.550E-5
										7.289E+2	1.848E-5
										7.293E+2	2.057E-5
										7.296E+2	1.759E-5
										7.299E+2	1.490E-5
										7.302E+2	1.699E-5
										7.305E+2	1.654E-5
										7.309E+2	2.504E-5
										7.312E+2	1.818E-5
										7.315E+2	1.356E-5
										7.318E+2	2.012E-5
										7.322E+2	1.833E-5
										7.325E+2	1.684E-5
										7.328E+2	1.460E-5
										7.331E+2	1.803E-5
										7.335E+2	2.012E-5
										7.338E+2	1.937E-5
										7.341E+2	1.386E-5
										7.344E+2	1.311E-5
										7.347E+2	1.252E-5
										7.351E+2	1.356E-5
										7.354E+2	1.162E-5
										7.357E+2	1.610E-5
										7.360E+2	1.729E-5
										7.363E+2	8.495E-6
										7.367E+2	1.446E-5
										7.370E+2	1.729E-5
										7.373E+2	1.535E-5
										7.376E+2	1.654E-5
										7.380E+2	1.222E-5
										7.383E+2	1.714E-5
										7.386E+2	1.401E-5
										7.389E+2	1.237E-5
										7.392E+2	1.654E-5
										7.395E+2	1.580E-5
										7.399E+2	9.687E-6
										7.402E+2	1.192E-5
										7.405E+2	8.197E-6
										7.408E+2	1.937E-5
										7.412E+2	1.028E-5
										7.415E+2	1.371E-5
										7.418E+2	8.346E-6
										7.421E+2	1.520E-5
										7.424E+2	1.013E-5
										7.428E+2	1.356E-5
										7.431E+2	5.067E-6
										7.434E+2	9.985E-6
										7.437E+2	3.577E-6
										7.440E+2	1.282E-5
										7.443E+2	1.073E-5
										7.447E+2	9.687E-6
										7.450E+2	5.663E-6
										7.453E+2	7.452E-6
										7.456E+2	1.311E-5
										7.460E+2	9.389E-6
										7.463E+2	9.836E-6
										7.466E+2	8.793E-6
										7.469E+2	8.346E-6
										7.472E+2	7.749E-6
										7.475E+2	7.004E-6
										7.479E+2	1.103E-5
										7.482E+2	1.371E-5
										7.485E+2	1.177E-5
										7.488E+2	1.505E-5
										7.492E+2	1.118E-5
										7.495E+2	3.875E-6
										7.498E+2	6.856E-6
										7.501E+2	3.726E-6
										7.504E+2	7.452E-6
										7.507E+2	8.197E-6
										7.511E+2	7.004E-6
										7.514E+2	1.699E-5
										7.517E+2	7.749E-6
										7.520E+2	9.538E-6
										7.523E+2	6.856E-6
										7.527E+2	1.356E-5
										7.530E+2	8.495E-6
										7.533E+2	2.832E-6
										7.536E+2	1.013E-5
										7.539E+2	1.133E-5
										7.542E+2	3.726E-6
										7.546E+2	6.557E-6
										7.549E+2	1.639E-5
										7.552E+2	7.749E-6
										7.555E+2	4.918E-6
										7.558E+2	5.365E-6
										7.562E+2	3.577E-6
										7.565E+2	5.663E-6
										7.568E+2	3.726E-6
										7.571E+2	1.639E-6
										7.574E+2	2.981E-6
										7.578E+2	1.386E-5
										7.581E+2	8.346E-6
										7.584E+2	8.644E-6
										7.587E+2	2.832E-6
										7.590E+2	7.601E-6
										7.593E+2	8.495E-6
										7.597E+2	1.282E-5
										7.600E+2	6.408E-6
										7.603E+2	9.091E-6
										7.606E+2	9.389E-6
										7.609E+2	8.793E-6
										7.612E+2	4.918E-6
										7.616E+2	5.663E-6
										7.619E+2	7.601E-6
										7.622E+2	6.408E-6
										7.625E+2	5.365E-6
										7.628E+2	5.812E-6
										7.631E+2	5.812E-6
										7.635E+2	4.024E-6
										7.638E+2	4.471E-6
										7.641E+2	1.028E-5
										7.644E+2	6.110E-6
										7.647E+2	1.073E-5
										7.650E+2	1.491E-6
										7.654E+2	2.384E-6
										7.657E+2	6.110E-6
										7.660E+2	4.322E-6
										7.663E+2	3.279E-6
										7.666E+2	4.173E-6
										7.669E+2	2.832E-6
										7.673E+2	8.495E-6
										7.676E+2	6.557E-6
										7.679E+2	2.682E-6
										7.682E+2	7.154E-6
										7.685E+2	7.302E-6
										7.688E+2	6.856E-6
										7.692E+2	7.601E-6
										7.695E+2	7.302E-6
										7.698E+2	6.408E-6
										7.701E+2	3.726E-6
										7.704E+2	7.004E-6
										7.707E+2	7.899E-6
										7.710E+2	3.129E-6
										7.714E+2	3.427E-6
										7.717E+2	1.491E-6
										7.720E+2	4.173E-6
										7.723E+2	9.091E-6
										7.726E+2	1.487E-7
										7.730E+2	4.471E-6
										7.733E+2	2.682E-6
										7.736E+2	1.043E-6
										7.739E+2	7.004E-6
										7.742E+2	1.937E-6
										7.745E+2	2.832E-6
										7.748E+2	9.687E-6
										7.752E+2	7.004E-6
										7.755E+2	6.408E-6
										7.758E+2	3.279E-6
										7.761E+2	8.644E-6
										7.764E+2	1.103E-5
										7.767E+2	1.073E-5
										7.770E+2	0.000E+0
										7.774E+2	5.067E-6
										7.777E+2	5.663E-6
										7.780E+2	2.384E-6
										7.783E+2	1.118E-5
										7.786E+2	4.471E-6
										7.789E+2	1.639E-6
										7.792E+2	2.981E-6
										7.796E+2	1.788E-6
										7.799E+2	3.875E-6
										7.802E+2	4.471E-6
										7.805E+2	5.963E-7
										7.808E+2	2.981E-6
										7.811E+2	1.162E-5
