Wav (nm)	CalR)	Wav (nm)	MeasuredR	Torg (nm)	Tmir (nm)	3.800E+2	6.258E-1	3.808E+2	5.604E-1	1.600E+1	1.090E+2
6.440E+2	7.574E-1	4.287E+2	5.285E-1		
6.460E+2	7.639E-1	4.290E+2	5.186E-1		
6.480E+2	7.701E-1	4.294E+2	5.209E-1		
6.500E+2	7.760E-1	4.298E+2	5.083E-1		
6.520E+2	7.816E-1	4.301E+2	5.124E-1		
6.540E+2	7.874E-1	4.305E+2	5.264E-1		
6.560E+2	7.931E-1	4.308E+2	5.433E-1		
6.580E+2	7.985E-1	4.312E+2	5.048E-1		
6.600E+2	8.037E-1	4.316E+2	5.224E-1		
6.620E+2	8.086E-1	4.319E+2	5.165E-1		
6.640E+2	8.134E-1	4.323E+2	5.196E-1		
6.660E+2	8.179E-1	4.326E+2	5.108E-1		
6.680E+2	8.223E-1	4.330E+2	5.403E-1		
6.700E+2	8.265E-1	4.334E+2	5.075E-1		
6.720E+2	8.305E-1	4.337E+2	5.095E-1		
6.740E+2	8.343E-1	4.341E+2	5.111E-1		
6.760E+2	8.381E-1	4.344E+2	5.029E-1		
6.780E+2	8.416E-1	4.348E+2	5.075E-1		
6.800E+2	8.450E-1	4.351E+2	4.813E-1		
6.820E+2	8.483E-1	4.355E+2	4.834E-1		
6.840E+2	8.515E-1	4.359E+2	4.801E-1		
6.860E+2	8.545E-1	4.362E+2	4.850E-1		
6.880E+2	8.575E-1	4.366E+2	4.912E-1		
6.900E+2	8.600E-1	4.369E+2	4.693E-1		
6.920E+2	8.623E-1	4.373E+2	4.733E-1		
6.940E+2	8.645E-1	4.377E+2	4.628E-1		
6.960E+2	8.666E-1	4.380E+2	4.651E-1		
6.980E+2	8.687E-1	4.384E+2	4.792E-1		
7.000E+2	8.707E-1	4.387E+2	4.765E-1		
7.020E+2	8.726E-1	4.391E+2	4.428E-1		
7.040E+2	8.745E-1	4.395E+2	4.479E-1		
7.060E+2	8.763E-1	4.398E+2	4.705E-1		
7.080E+2	8.780E-1	4.402E+2	4.581E-1		
7.100E+2	8.797E-1	4.405E+2	4.642E-1		
7.120E+2	8.814E-1	4.409E+2	4.542E-1		
7.140E+2	8.830E-1	4.412E+2	4.274E-1		
7.160E+2	8.845E-1	4.416E+2	4.464E-1		
7.180E+2	8.860E-1	4.420E+2	4.435E-1		
7.200E+2	8.875E-1	4.423E+2	4.614E-1		
7.220E+2	8.889E-1	4.427E+2	4.277E-1		
7.240E+2	8.903E-1	4.431E+2	4.282E-1		
7.260E+2	8.917E-1	4.434E+2	4.140E-1		
7.280E+2	8.930E-1	4.438E+2	4.342E-1		
7.300E+2	8.944E-1	4.441E+2	4.122E-1		
7.320E+2	8.961E-1	4.445E+2	4.097E-1		
7.340E+2	8.977E-1	4.448E+2	3.938E-1		
7.360E+2	8.993E-1	4.452E+2	4.071E-1		
7.380E+2	9.008E-1	4.456E+2	3.905E-1		
7.400E+2	9.023E-1	4.459E+2	3.994E-1		
7.420E+2	9.038E-1	4.463E+2	3.687E-1		
7.440E+2	9.052E-1	4.466E+2	3.790E-1		
7.460E+2	9.066E-1	4.470E+2	3.679E-1		
7.480E+2	9.080E-1	4.474E+2	3.717E-1		
7.500E+2	9.093E-1	4.477E+2	3.490E-1		
7.520E+2	9.106E-1	4.481E+2	3.576E-1		
7.540E+2	9.119E-1	4.484E+2	3.497E-1		
7.560E+2	9.131E-1	4.488E+2	3.539E-1		
7.580E+2	9.143E-1	4.491E+2	3.160E-1		
7.600E+2	9.155E-1	4.495E+2	3.383E-1		
7.620E+2	9.167E-1	4.499E+2	3.314E-1		
7.640E+2	9.178E-1	4.502E+2	3.251E-1		
7.660E+2	9.189E-1	4.506E+2	3.114E-1		
7.680E+2	9.200E-1	4.509E+2	3.034E-1		
7.700E+2	9.210E-1	4.513E+2	2.952E-1		
7.720E+2	9.221E-1	4.516E+2	2.898E-1		
7.740E+2	9.231E-1	4.520E+2	2.699E-1		
7.760E+2	9.240E-1	4.524E+2	2.694E-1		
7.780E+2	9.249E-1	4.527E+2	2.559E-1		
7.800E+2	9.257E-1	4.531E+2	2.558E-1		
		4.534E+2	2.667E-1		
		4.538E+2	2.482E-1		
		4.541E+2	2.422E-1		
		4.545E+2	2.264E-1		
		4.549E+2	2.264E-1		
		4.552E+2	2.159E-1		
		4.556E+2	2.091E-1		
		4.559E+2	2.118E-1		
		4.563E+2	2.074E-1		
		4.566E+2	1.882E-1		
		4.570E+2	1.917E-1		
		4.574E+2	1.763E-1		
		4.577E+2	1.719E-1		
		4.581E+2	1.640E-1		
		4.584E+2	1.629E-1		
